open,high,low,close,volume,date
928.33,928.33,928.33,928.33,0.0,2015-01-11 05:45:00
927.8,927.8,927.8,927.8,0.0,2015-01-12 05:45:00
937.48,937.48,937.48,937.48,0.0,2015-01-13 05:45:00
939.53,939.53,939.53,939.53,0.0,2015-01-14 05:45:00
945.36,945.36,945.36,945.36,0.0,2015-01-18 05:45:00
975.45,975.45,975.45,975.45,0.0,2015-01-19 05:45:00
962.8,962.8,962.8,962.8,0.0,2015-01-20 05:45:00
959.24,959.24,959.24,959.24,0.0,2015-01-22 05:45:00
967.19,967.19,967.19,967.19,0.0,2015-01-25 05:45:00
968.63,968.63,968.63,968.63,0.0,2015-01-26 05:45:00
975.14,975.14,975.14,975.14,0.0,2015-01-27 05:45:00
988.07,988.07,988.07,988.07,0.0,2015-01-28 05:45:00
986.66,986.66,986.66,986.66,0.0,2015-01-29 05:45:00
991.44,991.44,991.44,991.44,0.0,2015-02-01 05:45:00
990.76,990.76,990.76,990.76,0.0,2015-02-02 05:45:00
987.55,987.55,987.55,987.55,0.0,2015-02-03 05:45:00
987.03,987.03,987.03,987.03,749308.0,2015-02-04 05:45:00
984.22,984.22,984.22,984.22,622234.0,2015-02-05 05:45:00
986.02,986.02,986.02,986.02,572024.0,2015-02-08 05:45:00
980.7,980.7,980.7,980.7,693704.0,2015-02-09 05:45:00
980.54,980.54,980.54,980.54,543424.0,2015-02-10 05:45:00
981.01,981.01,981.01,981.01,565285.0,2015-02-11 05:45:00
984.51,984.51,984.51,984.51,1033874.0,2015-02-12 05:45:00
989.87,989.87,989.87,989.87,703400.0,2015-02-15 05:45:00
987.05,987.05,987.05,987.05,824505.0,2015-02-16 05:45:00
982.65,982.65,982.65,982.65,682164.0,2015-02-18 05:45:00
971.47,971.47,971.47,971.47,587947.0,2015-02-22 05:45:00
973.95,973.95,973.95,973.95,673398.0,2015-02-23 05:45:00
970.77,970.77,970.77,970.77,479399.0,2015-02-24 05:45:00
970.62,970.62,970.62,970.62,463217.0,2015-02-25 05:45:00
979.27,979.27,979.27,979.27,645501.0,2015-02-26 05:45:00
975.67,975.67,975.67,975.67,562014.0,2015-03-01 05:45:00
984.85,984.85,984.85,984.85,778239.0,2015-03-02 05:45:00
981.42,981.42,981.42,981.42,710554.0,2015-03-03 05:45:00
983.49,983.49,983.49,983.49,607027.0,2015-03-04 05:45:00
988.77,988.77,988.77,988.77,828324.0,2015-03-09 05:45:00
984.43,984.43,984.43,984.43,700482.0,2015-03-10 05:45:00
984.06,984.06,984.06,984.06,697908.0,2015-03-11 05:45:00
978.44,978.44,978.44,978.44,570330.0,2015-03-12 05:45:00
970.68,970.68,970.68,970.68,294565.0,2015-03-15 05:45:00
959.14,959.14,959.14,959.14,453475.0,2015-03-16 05:45:00
963.46,963.46,963.46,963.46,337163.0,2015-03-17 05:45:00
964.24,964.24,964.24,964.24,545754.0,2015-03-18 05:45:00
967.62,967.62,967.62,967.62,542241.0,2015-03-19 05:45:00
964.12,964.12,964.12,964.12,513612.0,2015-03-22 05:45:00
956.59,956.59,956.59,956.59,394335.0,2015-03-23 05:45:00
953.84,953.84,953.84,953.84,620055.0,2015-03-24 05:45:00
951.29,951.29,951.29,951.29,381169.0,2015-03-25 05:45:00
942.4,942.4,942.4,942.4,526859.0,2015-03-26 05:45:00
942.3,942.3,942.3,942.3,261620.0,2015-03-29 05:45:00
939.1,939.1,939.1,939.1,277283.0,2015-03-30 05:45:00
945.74,945.74,945.74,945.74,541868.0,2015-03-31 05:45:00
939.54,939.54,939.54,939.54,383837.0,2015-04-01 05:45:00
940.09,940.09,940.09,940.09,394558.0,2015-04-02 05:45:00
934.25,934.25,934.25,934.25,589125.0,2015-04-05 05:45:00
938.12,938.12,938.12,938.12,575549.0,2015-04-06 05:45:00
935.53,935.53,935.53,935.53,312115.0,2015-04-07 05:45:00
942.15,942.15,942.15,942.15,505397.0,2015-04-08 05:45:00
946.89,946.89,946.89,946.89,389059.0,2015-04-09 05:45:00
952.03,952.03,952.03,952.03,430339.0,2015-04-12 05:45:00
948.36,948.36,948.36,948.36,745011.0,2015-04-13 05:45:00
944.13,944.13,944.13,944.13,285065.0,2015-04-15 05:45:00
949.92,949.92,949.92,949.92,461710.0,2015-04-16 05:45:00
945.7,945.7,945.7,945.7,432977.0,2015-04-19 05:45:00
944.98,944.98,944.98,944.98,695269.0,2015-04-20 05:45:00
945.12,945.12,945.12,945.12,419677.0,2015-04-21 05:45:00
942.02,942.02,942.02,942.02,447799.0,2015-04-22 05:45:00
938.19,938.19,938.19,938.19,629866.0,2015-04-23 05:45:00
909.82,909.82,909.82,909.82,593078.0,2015-05-24 05:45:00
880.53,880.53,880.53,880.53,181195.0,2015-05-25 05:45:00
859.97,859.97,859.97,859.97,444909.0,2015-05-26 05:45:00
837.83,837.83,837.83,837.83,277515.0,2015-05-27 05:45:00
841.96,841.96,841.96,841.96,419834.0,2015-05-28 05:45:00
871.94,871.94,871.94,871.94,449995.0,2015-05-31 05:45:00
890.43,890.43,890.43,890.43,691694.0,2015-06-01 05:45:00
901.98,901.98,901.98,901.98,549899.0,2015-06-02 05:45:00
925.49,925.49,925.49,925.49,725070.0,2015-06-03 05:45:00
926.84,926.84,926.84,926.84,785352.0,2015-06-04 05:45:00
926.84,926.84,926.84,926.84,0.0,2015-06-05 05:45:00
931.17,931.17,931.17,931.17,506328.0,2015-06-07 05:45:00
945.49,945.49,945.49,945.49,1161399.0,2015-06-08 05:45:00
966.65,966.65,966.65,966.65,1196151.0,2015-06-09 05:45:00
955.66,955.66,955.66,955.66,604656.0,2015-06-10 05:45:00
937.96,937.96,937.96,937.96,520268.0,2015-06-11 05:45:00
928.35,928.35,928.35,928.35,645758.0,2015-06-14 05:45:00
933.73,933.73,933.73,933.73,622149.0,2015-06-15 05:45:00
930.7,930.7,930.7,930.7,725179.0,2015-06-16 05:45:00
927.85,927.85,927.85,927.85,429892.0,2015-06-17 05:45:00
924.6,924.6,924.6,924.6,474688.0,2015-06-18 05:45:00
917.97,917.97,917.97,917.97,391552.0,2015-06-21 05:45:00
922.47,922.47,922.47,922.47,518581.0,2015-06-22 05:45:00
926.09,926.09,926.09,926.09,548311.0,2015-06-23 05:45:00
928.13,928.13,928.13,928.13,811463.0,2015-06-24 05:45:00
930.38,930.38,930.38,930.38,505063.0,2015-06-25 05:45:00
938.0,938.0,938.0,938.0,1025301.0,2015-06-28 05:45:00
946.33,946.33,946.33,946.33,608596.0,2015-06-29 05:45:00
949.13,949.13,949.13,949.13,640694.0,2015-06-30 05:45:00
945.78,945.78,945.78,945.78,427141.0,2015-07-01 05:45:00
938.96,938.96,938.96,938.96,414240.0,2015-07-02 05:45:00
938.02,938.02,938.02,938.02,441700.0,2015-07-05 05:45:00
936.76,936.76,936.76,936.76,603817.0,2015-07-06 05:45:00
941.36,941.36,941.36,941.36,765449.0,2015-07-07 05:45:00
943.16,943.16,943.16,943.16,1049552.0,2015-07-08 05:45:00
943.43,943.43,943.43,943.43,694692.0,2015-07-09 05:45:00
944.96,944.96,944.96,944.96,394030.0,2015-07-12 05:45:00
944.0,944.0,944.0,944.0,527380.0,2015-07-13 05:45:00
946.46,946.46,946.46,946.46,981031.0,2015-07-14 05:45:00
950.72,950.72,950.72,950.72,971529.0,2015-07-15 05:45:00
961.23,961.23,961.23,961.23,618010.0,2015-07-16 05:45:00
963.27,963.27,963.27,963.27,742363.0,2015-07-22 05:45:00
1003.38,1003.38,1003.38,1003.38,1177823.0,2015-07-23 05:45:00
1053.95,1053.95,1053.95,1053.95,1704725.0,2015-07-26 05:45:00
1046.4,1046.4,1046.4,1046.4,2241384.0,2015-07-27 05:45:00
1028.14,1028.14,1028.14,1028.14,1132504.0,2015-07-28 05:45:00
1021.33,1021.33,1021.33,1021.33,1161519.0,2015-07-29 05:45:00
1026.66,1026.66,1026.66,1026.66,1001196.0,2015-07-30 05:45:00
1034.14,1034.14,1034.14,1034.14,546578.0,2015-08-02 05:45:00
1030.4,1030.4,1030.4,1030.4,1346062.0,2015-08-03 05:45:00
1029.87,1029.87,1029.87,1029.87,993968.0,2015-08-04 05:45:00
1033.28,1033.28,1033.28,1033.28,910270.0,2015-08-05 05:45:00
1037.25,1037.25,1037.25,1037.25,1050057.0,2015-08-06 05:45:00
1063.31,1063.41,1063.31,1063.41,1110805.0,2015-08-09 05:45:00
1081.46,1081.46,1081.46,1081.46,1145716.0,2015-08-10 05:45:00
1077.78,1077.78,1077.78,1077.78,916767.0,2015-08-11 05:45:00
1077.19,1077.19,1077.19,1077.19,1056932.0,2015-08-12 05:45:00
1088.42,1088.42,1088.42,1088.42,1336890.0,2015-08-13 05:45:00
1112.05,1112.05,1112.05,1112.05,1616136.0,2015-08-16 05:45:00
1157.6,1157.6,1157.6,1157.6,1353649.0,2015-08-17 05:45:00
1159.93,1159.93,1159.93,1159.93,2628247.0,2015-08-18 05:45:00
1191.92,1191.92,1191.92,1191.92,1223016.0,2015-08-19 05:45:00
1200.92,1200.92,1200.92,1200.92,1612264.0,2015-08-20 05:45:00
1184.67,1184.67,1184.67,1184.67,1694373.0,2015-08-23 05:45:00
1181.75,1181.75,1181.75,1181.75,2048658.0,2015-08-24 05:45:00
1181.41,1181.41,1181.41,1181.41,778764.0,2015-08-25 05:45:00
1175.77,1175.77,1175.77,1175.77,857323.0,2015-08-26 05:45:00
1183.76,1183.76,1183.76,1183.76,1050314.0,2015-08-27 05:45:00
1200.15,1200.15,1200.15,1200.15,931860.0,2015-08-31 05:45:00
1191.34,1191.34,1191.34,1191.34,1219562.0,2015-09-01 05:45:00
1176.26,1176.26,1176.26,1176.26,1003847.0,2015-09-02 05:45:00
1169.4,1169.4,1169.4,1169.4,0.0,2015-09-03 05:45:00
1166.69,1166.69,1166.69,1166.69,942568.0,2015-09-06 05:45:00
1170.97,1170.97,1170.97,1170.97,1799904.0,2015-09-07 05:45:00
1174.69,1174.69,1174.69,1174.69,820409.0,2015-09-08 05:45:00
1173.16,1173.16,1173.16,1173.16,766672.0,2015-09-09 05:45:00
1168.71,1168.71,1168.71,1168.71,1145672.0,2015-09-10 05:45:00
1183.93,1183.93,1183.93,1183.93,0.0,2015-09-13 05:45:00
1194.11,1194.11,1194.11,1194.11,0.0,2015-09-14 05:45:00
1205.84,1205.84,1205.84,1205.84,1075108.0,2015-09-15 05:45:00
1202.81,1202.81,1202.81,1202.81,1047681.0,2015-09-16 05:45:00
1196.02,1196.02,1196.02,1196.02,0.0,2015-09-17 05:45:00
1156.0,1156.0,1156.0,1156.0,836786.0,2015-09-22 05:45:00
1183.36,1183.36,1183.36,1183.36,804115.0,2015-09-23 05:45:00
1176.86,1176.86,1176.86,1176.86,986260.0,2015-09-24 05:45:00
1160.09,1160.09,1160.09,1160.09,684148.0,2015-09-28 05:45:00
1168.53,1168.53,1168.53,1168.53,783757.0,2015-09-29 05:45:00
1181.28,1181.28,1181.28,1181.28,927149.0,2015-09-30 05:45:00
1178.74,1178.74,1178.74,1178.74,0.0,2015-10-01 05:45:00
1183.48,1183.48,1183.48,1183.48,721034.0,2015-10-04 05:45:00
1171.27,1171.27,1171.27,1171.27,488767.0,2015-10-05 05:45:00
1158.79,1158.79,1158.79,1158.79,782657.0,2015-10-06 05:45:00
1149.45,1149.45,1149.45,1149.45,750009.0,2015-10-07 05:45:00
1162.06,1162.06,1162.06,1162.06,501915.0,2015-10-08 05:45:00
1143.88,1143.88,1143.88,1143.88,1263122.0,2015-10-11 05:45:00
1135.09,1135.09,1135.09,1135.09,395022.0,2015-10-14 05:45:00
1134.09,1134.09,1134.09,1134.09,524556.0,2015-10-15 05:45:00
1119.83,1119.83,1119.83,1119.83,405962.0,2015-10-18 05:45:00
1127.42,1127.42,1127.42,1127.42,684230.0,2015-10-19 05:45:00
1121.05,1121.05,1121.05,1121.05,0.0,2015-10-25 05:45:00
1091.73,1091.73,1091.73,1091.73,361616.0,2015-10-27 05:45:00
1084.37,1084.37,1084.37,1084.37,420683.0,2015-10-28 05:45:00
1092.04,1092.04,1092.04,1092.04,398259.0,2015-10-29 05:45:00
1088.3,1088.3,1088.3,1088.3,369124.0,2015-11-01 05:45:00
1091.83,1091.83,1091.83,1091.83,332532.0,2015-11-02 05:45:00
1085.87,1085.87,1085.87,1085.87,412810.0,2015-11-03 05:45:00
1092.3,1092.3,1092.3,1092.3,352496.0,2015-11-04 05:45:00
1090.68,1090.68,1090.68,1090.68,374587.0,2015-11-05 05:45:00
1086.57,1086.57,1086.57,1086.57,379623.0,2015-11-08 05:45:00
1107.43,1107.43,1107.43,1107.43,1056090.0,2015-11-09 05:45:00
1109.23,1109.23,1109.23,1109.23,404226.0,2015-11-10 05:45:00
1100.09,1100.09,1100.09,1100.09,239110.0,2015-11-15 05:45:00
1094.18,1094.18,1094.18,1094.18,505439.0,2015-11-16 05:45:00
1099.25,1099.25,1099.25,1099.25,470815.0,2015-11-18 05:45:00
1094.57,1094.57,1094.57,1094.57,374878.0,2015-11-19 05:45:00
1071.38,1071.38,1071.38,1071.38,532551.0,2015-11-22 05:45:00
1075.8,1075.8,1075.8,1075.8,415169.0,2015-11-23 05:45:00
1066.69,1066.69,1066.69,1066.69,449838.0,2015-11-24 05:45:00
1056.42,1056.42,1056.42,1056.42,455293.0,2015-11-25 05:45:00
1044.01,1044.01,1044.01,1044.01,584014.0,2015-11-26 05:45:00
1022.77,1022.77,1022.77,1022.77,542592.0,2015-11-29 05:45:00
1034.12,1034.12,1034.12,1034.12,668829.0,2015-11-30 05:45:00
1066.38,1066.38,1066.38,1066.38,699000.0,2015-12-01 05:45:00
1062.78,1062.78,1062.78,1062.78,612830.0,2015-12-02 05:45:00
1072.94,1072.94,1072.94,1072.94,624534.0,2015-12-03 05:45:00
1102.8,1102.8,1102.8,1102.8,499337.0,2015-12-06 05:45:00
1107.94,1107.94,1107.94,1107.94,575985.0,2015-12-07 05:45:00
1107.23,1107.23,1107.23,1107.23,475582.0,2015-12-08 05:45:00
1122.79,1122.79,1122.79,1122.79,801687.0,2015-12-09 05:45:00
1119.35,1119.35,1119.35,1119.35,622443.0,2015-12-10 05:45:00
1118.57,1118.57,1118.57,1118.57,764274.0,2015-12-13 05:45:00
1120.18,1120.18,1120.18,1120.18,448481.0,2015-12-14 05:45:00
1121.02,1121.02,1121.02,1121.02,774665.0,2015-12-15 05:45:00
1116.19,1116.19,1116.19,1116.19,830891.0,2015-12-16 05:45:00
1110.68,1110.68,1110.68,1110.68,517474.0,2015-12-17 05:45:00
1118.69,1118.69,1118.69,1118.69,433391.0,2015-12-20 05:45:00
1131.52,1131.52,1131.52,1131.52,726850.0,2015-12-21 05:45:00
1138.18,1138.18,1138.18,1138.18,814798.0,2015-12-22 05:45:00
1133.34,1133.34,1133.34,1133.34,725903.0,2015-12-23 05:45:00
1137.03,1137.03,1137.03,1137.03,767309.0,2015-12-24 05:45:00
1135.47,1135.47,1135.47,1135.47,1163082.0,2015-12-27 05:45:00
1131.95,1131.95,1131.95,1131.95,613178.0,2015-12-28 05:45:00
1142.17,1142.17,1142.17,1142.17,995341.0,2015-12-29 05:45:00
1151.38,1151.38,1151.38,1151.38,1139966.0,2015-12-31 05:45:00
1160.84,1160.84,1160.84,1160.84,839563.0,2016-01-03 05:45:00
1154.62,1154.62,1154.62,1154.62,704022.0,2016-01-04 05:45:00
1146.77,1146.77,1146.77,1146.77,687872.0,2016-01-05 05:45:00
1149.89,1149.89,1149.89,1149.89,0.0,2016-01-06 05:45:00
1164.14,1164.14,1164.14,1164.14,1009087.0,2016-01-07 05:45:00
1167.18,1167.18,1167.18,1167.18,976108.0,2016-01-10 05:45:00
1168.81,1168.81,1168.81,1168.81,793180.0,2016-01-11 05:45:00
1173.6,1173.6,1173.6,1173.6,750643.0,2016-01-12 05:45:00
1180.98,1180.98,1180.98,1180.98,1387314.0,2016-01-13 05:45:00
1190.16,1190.16,1190.16,1190.16,1222826.0,2016-01-14 05:45:00
1212.0,1212.0,1212.0,1212.0,702209.0,2016-01-17 05:45:00
1214.31,1214.31,1214.31,1214.31,884255.0,2016-01-18 05:45:00
1213.71,1213.71,1213.71,1213.71,659760.0,2016-01-19 05:45:00
1213.57,1213.57,1213.57,1213.57,664833.0,2016-01-20 05:45:00
1212.32,1212.32,1212.32,1212.32,727897.0,2016-01-21 05:45:00
1219.62,1219.62,1219.62,1219.62,801033.0,2016-01-24 05:45:00
1222.41,1222.41,1222.41,1222.41,719338.0,2016-01-25 05:45:00
1218.39,1218.39,1218.39,1218.39,696630.0,2016-01-26 05:45:00
1216.96,1216.96,1216.96,1216.96,624024.0,2016-01-27 05:45:00
1216.11,1216.11,1216.11,1216.11,568565.0,2016-01-28 05:45:00
1220.7,1220.7,1220.7,1220.7,628243.0,2016-01-31 05:45:00
1238.02,1238.02,1238.02,1238.02,937377.0,2016-02-01 05:45:00
1240.07,1240.07,1240.07,1240.07,1014148.0,2016-02-02 05:45:00
1242.13,1242.13,1242.13,1242.13,755425.0,2016-02-03 05:45:00
1251.42,1251.42,1251.42,1251.42,1140895.0,2016-02-04 05:45:00
1262.82,1262.82,1262.82,1262.82,1311826.0,2016-02-07 05:45:00
1263.75,1263.75,1263.75,1263.75,1119200.0,2016-02-08 05:45:00
1263.72,1263.72,1263.72,1263.72,890746.0,2016-02-11 05:45:00
1259.35,1259.35,1259.35,1259.35,1759937.0,2016-02-14 05:45:00
1258.23,1258.23,1258.23,1258.23,978301.0,2016-02-15 05:45:00
1257.2,1257.2,1257.2,1257.2,1094133.0,2016-02-16 05:45:00
1266.08,1266.08,1266.08,1266.08,959463.0,2016-02-17 05:45:00
1273.28,1273.28,1273.28,1273.28,3345358.0,2016-02-18 05:45:00
1278.92,1278.92,1278.92,1278.92,1865015.0,2016-02-21 05:45:00
1291.81,1291.81,1291.81,1291.81,1693143.0,2016-02-22 05:45:00
1285.93,1285.93,1285.93,1285.93,1322067.0,2016-02-23 05:45:00
1279.9,1279.9,1279.9,1279.9,1012087.0,2016-02-24 05:45:00
1283.52,1283.52,1283.52,1283.52,2130094.0,2016-02-25 05:45:00
1283.67,1283.67,1283.67,1283.67,927372.0,2016-02-28 05:45:00
1283.94,1283.94,1283.94,1283.94,657310.0,2016-02-29 05:45:00
1289.52,1289.52,1289.52,1289.52,1048918.0,2016-03-01 05:45:00
1295.78,1295.78,1295.78,1295.78,1047292.0,2016-03-02 05:45:00
1300.76,1300.76,1300.76,1300.76,1084092.0,2016-03-03 05:45:00
1306.54,1306.54,1306.54,1306.54,1095469.0,2016-03-06 05:45:00
1318.03,1318.03,1318.03,1318.03,1842709.0,2016-03-10 05:45:00
1318.88,1318.88,1318.88,1318.88,1460725.0,2016-03-13 05:45:00
1312.2,1312.2,1312.2,1312.2,1079261.0,2016-03-14 05:45:00
1312.85,1312.85,1312.85,1312.85,1196448.0,2016-03-15 05:45:00
1315.77,1315.77,1315.77,1315.77,1023341.0,2016-03-16 05:45:00
1326.53,1326.53,1326.53,1326.53,1970953.0,2016-03-17 05:45:00
1343.93,1343.93,1343.93,1343.93,1925463.0,2016-03-20 05:45:00
1342.07,1342.07,1342.07,1342.07,1932661.0,2016-03-21 05:45:00
1345.53,1345.53,1345.53,1345.53,1426564.0,2016-03-23 05:45:00
1357.14,1357.14,1357.14,1357.14,1335174.0,2016-03-24 05:45:00
1377.33,1377.33,1377.33,1377.33,1486847.0,2016-03-27 05:45:00
1374.75,1374.75,1374.75,1374.75,1636802.0,2016-03-28 05:45:00
1370.04,1370.04,1370.04,1370.04,1726537.0,2016-03-29 05:45:00
1362.98,1362.98,1362.98,1362.98,958713.0,2016-03-30 05:45:00
1355.48,1355.48,1355.48,1355.48,1007566.0,2016-03-31 05:45:00
1355.48,1361.56,1339.59,1351.54,700935.0,2016-04-03 05:45:00
1351.54,1362.73,1350.75,1362.53,745611.0,2016-04-04 05:45:00
1362.53,1375.27,1362.43,1375.26,986217.0,2016-04-05 05:45:00
1375.26,1380.42,1373.89,1377.42,979694.0,2016-04-06 05:45:00
1380.75,1383.24,1380.75,1382.42,1127105.0,2016-04-10 05:45:00
1382.42,1386.79,1381.0,1383.8,795581.0,2016-04-11 05:45:00
1383.89,1389.12,1383.89,1388.63,1470309.0,2016-04-12 05:45:00
1388.9,1406.42,1388.9,1405.78,1154775.0,2016-04-13 05:45:00
1405.78,1415.93,1402.33,1409.43,923313.0,2016-04-17 05:45:00
1410.32,1428.86,1410.32,1428.6,1949566.0,2016-04-18 05:45:00
1428.73,1440.25,1428.73,1430.81,1927048.0,2016-04-19 05:45:00
1430.81,1443.78,1430.36,1440.69,1397538.0,2016-04-20 05:45:00
1440.69,1444.18,1434.75,1441.67,1239236.0,2016-04-21 05:45:00
1441.79,1454.38,1441.79,1454.35,1061835.0,2016-04-24 05:45:00
1454.35,1461.87,1454.27,1461.75,1564042.0,2016-04-25 05:45:00
1461.75,1465.94,1452.38,1453.11,1740179.0,2016-04-26 05:45:00
1453.11,1459.2,1448.46,1458.38,1344688.0,2016-04-27 05:45:00
1458.38,1466.24,1458.37,1464.91,1271628.0,2016-04-28 05:45:00
1464.91,1475.65,1464.91,1474.47,851786.0,2016-05-02 05:45:00
1474.47,1477.51,1468.09,1471.95,2326053.0,2016-05-03 05:45:00
1471.95,1471.97,1458.54,1468.11,970552.0,2016-05-04 05:45:00
1468.11,1468.14,1450.34,1463.13,866282.0,2016-05-05 05:45:00
1463.61,1472.73,1463.61,1472.69,1452709.0,2016-05-08 05:45:00
1472.69,1482.94,1472.44,1482.9,1579297.0,2016-05-09 05:45:00
1482.9,1486.48,1481.37,1484.04,1910658.0,2016-05-10 05:45:00
1484.04,1484.26,1475.98,1481.18,1796902.0,2016-05-11 05:45:00
1481.27,1485.76,1481.27,1481.94,1694535.0,2016-05-12 05:45:00
1481.94,1484.19,1474.02,1477.38,1092609.0,2016-05-15 05:45:00
1477.38,1478.19,1465.76,1467.51,1338035.0,2016-05-16 05:45:00
1467.51,1483.87,1466.12,1483.53,1163596.0,2016-05-17 05:45:00
1484.23,1495.77,1484.23,1496.43,1423456.0,2016-05-18 05:45:00
1496.43,1507.84,1496.41,1499.32,1963117.0,2016-05-19 05:45:00
1499.39,1510.34,1499.39,1509.39,2823720.0,2016-05-22 05:45:00
1509.39,1524.07,1509.0,1524.07,3362632.0,2016-05-23 05:45:00
1524.07,1544.72,1523.91,1544.53,4062795.0,2016-05-24 05:45:00
1544.53,1547.7,1522.72,1524.12,1914102.0,2016-05-25 05:45:00
1524.12,1528.92,1504.09,1525.09,2607497.0,2016-05-26 05:45:00
1525.09,1531.44,1514.67,1522.25,2179386.0,2016-05-29 05:45:00
1522.82,1528.64,1522.82,1526.96,1991805.0,2016-05-30 05:45:00
1526.96,1533.9,1526.96,1532.12,2480226.0,2016-05-31 05:45:00
1532.12,1537.22,1517.14,1523.56,2351133.0,2016-06-01 05:45:00
1523.56,1524.71,1508.31,1518.12,1401002.0,2016-06-02 05:45:00
1517.98,1517.98,1481.29,1483.14,2445151.0,2016-06-05 05:45:00
1483.21,1516.8,1483.21,1516.8,1622628.0,2016-06-06 05:45:00
1516.8,1537.87,1516.8,1531.49,1660967.0,2016-06-07 05:45:00
1531.49,1547.65,1529.24,1546.8,1652636.0,2016-06-08 05:45:00
1546.88,1566.71,1546.88,1566.7,1888339.0,2016-06-09 05:45:00
1566.7,1601.42,1564.69,1597.96,2131859.0,2016-06-12 05:45:00
1598.02,1626.03,1598.02,1609.59,1955233.0,2016-06-13 05:45:00
1609.95,1619.15,1609.95,1614.15,3751635.0,2016-06-14 05:45:00
1614.15,1620.47,1612.55,1620.47,1792459.0,2016-06-15 05:45:00
1620.62,1636.08,1620.62,1632.94,5684558.0,2016-06-16 05:45:00
1632.94,1637.26,1617.51,1622.27,1931980.0,2016-06-19 05:45:00
1622.27,1625.76,1609.38,1615.1,1845872.0,2016-06-20 05:45:00
1615.22,1628.92,1615.22,1628.81,1629872.0,2016-06-21 05:45:00
1630.08,1651.26,1630.08,1647.51,2294736.0,2016-06-22 05:45:00
1648.17,1670.71,1648.17,1666.29,3221026.0,2016-06-23 05:45:00
1666.29,1687.96,1665.56,1685.0,6393582.0,2016-06-26 05:45:00
1693.98,1721.77,1693.98,1721.77,4925276.0,2016-06-27 05:45:00
1721.77,1732.97,1711.93,1724.19,4941830.0,2016-06-28 05:45:00
1724.19,1732.68,1721.24,1724.59,4682066.0,2016-06-29 05:45:00
1724.59,1734.21,1707.66,1723.23,2327464.0,2016-06-30 05:45:00
1723.23,1725.47,1709.34,1719.2,2083300.0,2016-07-03 05:45:00
1719.2,1724.02,1714.84,1716.83,1817271.0,2016-07-04 05:45:00
1716.83,1717.95,1705.06,1713.21,1905401.0,2016-07-05 05:45:00
1713.21,1722.74,1713.03,1715.72,4187176.0,2016-07-06 05:45:00
1715.77,1732.22,1715.77,1722.53,2217973.0,2016-07-10 05:45:00
1722.53,1727.37,1701.94,1702.27,1814720.0,2016-07-11 05:45:00
1702.27,1709.48,1654.02,1693.07,1639257.0,2016-07-12 05:45:00
1693.07,1696.57,1671.05,1690.43,1966704.0,2016-07-13 05:45:00
1690.43,1724.99,1689.52,1718.15,2540658.0,2016-07-14 05:45:00
1718.15,1749.96,1715.14,1745.74,2272045.0,2016-07-17 05:45:00
1745.74,1786.68,1745.74,1786.59,2870497.0,2016-07-18 05:45:00
1786.59,1813.42,1785.33,1800.47,2902127.0,2016-07-19 05:45:00
1800.47,1813.44,1782.57,1786.84,3474801.0,2016-07-20 05:45:00
1786.84,1804.75,1779.71,1798.83,3154492.0,2016-07-21 05:45:00
1798.83,1838.59,1798.83,1838.49,4740972.0,2016-07-25 05:45:00
1838.49,1869.08,1837.97,1866.5,5888711.0,2016-07-26 05:45:00
1866.5,1888.36,1866.28,1881.45,4388798.0,2016-07-27 05:45:00
1881.45,1888.01,1863.32,1877.93,10707146.0,2016-07-28 05:45:00
1877.93,1878.02,1861.02,1862.76,3594619.0,2016-07-31 05:45:00
1862.76,1866.89,1831.61,1845.41,5115420.0,2016-08-01 05:45:00
1845.41,1846.91,1824.66,1826.47,3298000.0,2016-08-02 05:45:00
1826.47,1831.7,1795.89,1813.72,2499504.0,2016-08-03 05:45:00
1813.72,1814.04,1768.6,1768.6,2751009.0,2016-08-04 05:45:00
1768.6,1805.75,1759.24,1764.72,2116354.0,2016-08-07 05:45:00
1764.72,1766.14,1675.91,1675.91,1162571.0,2016-08-08 05:45:00
1675.92,1760.42,1675.92,1760.42,310877.0,2016-08-09 05:45:00
1760.42,1789.45,1741.03,1779.57,3585860.0,2016-08-10 05:45:00
1779.57,1788.98,1768.03,1774.87,3544784.0,2016-08-11 05:45:00
1774.87,1775.03,1730.95,1733.93,2181289.0,2016-08-14 05:45:00
1733.93,1735.51,1685.26,1694.81,2417205.0,2016-08-15 05:45:00
1694.81,1718.0,1681.67,1717.45,2038914.0,2016-08-16 05:45:00
1717.45,1742.16,1716.47,1734.93,1697912.0,2016-08-17 05:45:00
1734.93,1744.84,1719.78,1722.43,1031566.0,2016-08-21 05:45:00
1722.43,1725.97,1683.12,1683.12,1190431.0,2016-08-22 05:45:00
1683.12,1704.71,1674.85,1681.86,1452250.0,2016-08-23 05:45:00
1694.18,1731.07,1694.18,1730.62,1113165.0,2016-08-24 05:45:00
1730.62,1758.9,1730.48,1748.23,1315647.0,2016-08-28 05:45:00
1748.23,1767.6,1747.71,1766.54,2957608.0,2016-08-29 05:45:00
1766.54,1790.15,1766.07,1788.08,1897082.0,2016-08-30 05:45:00
1788.08,1799.39,1781.43,1797.45,1759379.0,2016-08-31 05:45:00
1797.49,1806.07,1797.49,1805.18,1799511.0,2016-09-01 05:45:00
1805.18,1821.71,1804.87,1819.83,2115174.0,2016-09-04 05:45:00
1819.83,1840.73,1819.5,1838.9,2246313.0,2016-09-05 05:45:00
